"logLik" "logLik_se" "Beta" "mu_I" "rho" "mu_R1" "mu_R2"
-74.390782965723 0.417044366837774 0.00411890095553775 1.75461789431891 0.951892738398249 0.332467532467532 0.554112554112554
-73.8257505027492 0.444300596196578 0.00465262722540688 1.98762731941723 0.95198593958169 0.332467532467532 0.554112554112554
-74.2635837003912 0.720765645577613 0.00451482573584486 1.88826185479971 0.919459167405414 0.332467532467532 0.554112554112554
-73.8768620085643 0.526079296305294 0.00483407116416926 2.12376932837028 0.973315144077335 0.332467532467532 0.554112554112554
-73.2051521837495 1.36961011312321 0.00451657607295134 1.89414461919715 0.960709345330094 0.332467532467532 0.554112554112554
-244.790354329567 2.49648659283916 1.57336360248394 0.363221311000676 0.974693746337235 0.332467532467532 0.554112554112554
-303.290036312771 3.10040322328218 0.304089358556722 0.0508334152986311 0.860934780072695 0.332467532467532 0.554112554112554
-248.057020211899 1.6303062308856 0.967857122890623 0.368854444282077 0.964436144162158 0.332467532467532 0.554112554112554
-310.863291190653 1.90314341262964 0.255804369710957 0.109037914963601 0.911456503704841 0.332467532467533 0.554112554112554
-407.597760037979 2.90390896463993 0.018963277944515 1.95467021846938 0.912751027299478 0.332467532467532 0.554112554112554
-296.449056687475 1.57652914005333 0.711352122745368 0.173381888186544 0.869161075195214 0.332467532467532 0.554112554112554
-246.660987679652 1.3200541885986 0.68872966118932 0.333485383285448 0.976931500073193 0.332467532467532 0.554112554112554
-248.792980026358 1.88954528315042 1.00869651439517 0.349309395118344 0.954506127037499 0.332467532467532 0.554112554112554
-318.245568686055 2.66483719190619 0.279157518184784 0.140722828933245 0.855056291935545 0.332467532467533 0.554112554112554
-297.434534262705 1.71498881768769 1.00438193287105 0.0356207641304165 0.846133209323752 0.332467532467532 0.554112554112554
-300.147643982487 1.58692020955063 0.34110004571013 0.0403427704803647 0.736389440029703 0.332467532467532 0.554112554112554
-74.2897828263745 0.598194200141148 0.00426579259250365 1.7577920187494 0.926610541372895 0.332467532467532 0.554112554112554
-73.7638182992457 0.445643469921837 0.0046540595943912 2.0271297006068 0.962670509904055 0.332467532467532 0.554112554112554
-74.0455800315479 0.762977637692305 0.004516801348628 1.979034858262 0.972836591427234 0.332467532467532 0.554112554112554
-71.937619419664 2.57979881875574 0.00485338005116003 2.10757844512291 0.960590505334356 0.332467532467532 0.554112554112554
-73.4188011276181 1.75427505222625 0.00448535887016898 1.87295696184807 0.963478717637409 0.332467532467532 0.554112554112554
-73.97674355722 0.636773737133986 0.00467455343093943 2.07570836054274 0.957092177287326 0.332467532467532 0.554112554112554
-74.2152260621325 0.286546692411974 0.00442997261242809 1.90270252603499 0.952986430800405 0.332467532467532 0.554112554112554
-74.2221355130195 0.466705471994819 0.00479213347616609 2.14979021452851 0.984626958417233 0.332467532467532 0.554112554112554
-73.7976127854024 0.596003629672052 0.00446578056235598 1.81941683292588 0.927052235395376 0.332467532467532 0.554112554112554
-74.0889291831493 0.42084936446874 0.00450529691128994 2.01052670892022 0.972832138943855 0.332467532467532 0.554112554112554
-73.6392928239716 0.976115582612363 0.00427688487185879 1.80209472871966 0.960383029921193 0.332467532467532 0.554112554112554
-74.6081636152813 0.437497193986465 0.00424545217291835 1.72825332640851 0.977442991832894 0.332467532467532 0.554112554112554
-73.0473046467884 1.67845168498964 0.00465841631471127 1.9812017026274 0.963273478255444 0.332467532467532 0.554112554112554
-74.164578835285 0.418241308974376 0.00434457993449148 1.80424633651202 0.945611988056055 0.332467532467532 0.554112554112554
-74.0700392665048 0.502296282984736 0.00420869722628408 1.73984239392051 0.958872835583179 0.332467532467532 0.554112554112554
-73.9286352967807 0.61591921275837 0.00446668724346071 1.93569277014245 0.956432423259583 0.332467532467532 0.554112554112554
-73.5053129376038 0.881577911330006 0.00447791245331078 1.95450288251798 0.955567711635752 0.332467532467532 0.554112554112554
-73.1189676733747 2.26535663933657 0.00444879907421502 1.89573540360602 0.957406862052519 0.332467532467532 0.554112554112554
-74.3657031264861 0.971782716037744 0.00426918891576289 1.90596921725033 0.959909536796447 0.332467532467532 0.554112554112554
-73.2297742657497 0.990820377659873 0.00463366618085039 2.02313941068683 0.973494267016725 0.332467532467532 0.554112554112554
-246.934273137122 0.861910835045931 0.292195820393104 0.348877150529884 0.967438318597546 0.332467532467532 0.554112554112554
-293.318855372608 3.02571502219916 1.24246081028351 0.160274118075029 0.901395376340562 0.332467532467532 0.554112554112554
-428.640392173175 2.98381125664647 0.0343860978955752 0.424438166500795 0.941036521662614 0.332467532467532 0.554112554112554
-74.4245813017697 0.521333935396274 0.00454562990861484 1.7975430193784 0.906936899010001 0.332467532467532 0.554112554112554
-295.809628528967 3.0591451244902 0.235401709773648 0.0397378905487398 0.802491360579436 0.332467532467532 0.554112554112554
-74.4088616065201 0.63632550859077 0.00433173746241698 1.67339417984671 0.889309215368238 0.332467532467532 0.554112554112554
-249.891341339704 1.66102496961179 1.13061992604055 0.310068985912021 0.963323529962315 0.332467532467532 0.554112554112554
-311.83545452175 1.56915331954414 0.381990654667491 0.0574503914814347 0.812852118732803 0.332467532467532 0.554112554112554
-302.64457596802 0.7402385752097 0.253462356272404 0.0451117158511995 0.714309455509204 0.332467532467532 0.554112554112554
-299.62616539816 1.37230950565032 0.801900792863557 0.036577848698831 0.773224238516579 0.332467532467532 0.554112554112554
-432.485911474339 1.47503990858651 0.052035362733624 0.437717653627174 0.966731262546792 0.332467532467533 0.554112554112554
-320.124593783836 2.49778099515561 1.33464369829589 0.139937987107492 0.852214263916044 0.332467532467533 0.554112554112554
-247.009093926618 2.26122326964855 1.17925785799116 0.31180772519117 0.980536900407476 0.332467532467532 0.554112554112554
-250.493983752202 0.962969780934373 0.448541567360186 0.327459229351885 0.947450972066254 0.332467532467533 0.554112554112554
-246.176303310207 1.9041220976886 1.90720856402524 0.343688845163448 0.973754511864664 0.332467532467532 0.554112554112554
-246.254745199102 1.35752287583012 0.405850142287204 0.31583254460014 0.977549287048149 0.332467532467532 0.554112554112554
-305.650725937199 1.92262242998182 0.272677907680703 0.0535190268134141 0.897230823846311 0.332467532467532 0.554112554112554
-73.9320913440472 0.788341859085996 0.00474522583431986 2.06355772348494 0.955860409874482 0.332467532467532 0.554112554112554
-247.166401058028 1.20095151272574 0.503150717690739 0.32574629811181 0.966360616750789 0.332467532467532 0.554112554112554
-247.6852301844 0.875446442181324 1.60162440215284 0.340335979879682 0.962841291059087 0.332467532467532 0.554112554112554
-245.297478694922 2.61338139450188 1.17735565151232 0.351094764848646 0.975302891459334 0.332467532467532 0.554112554112554
-318.4974995957 3.11488586030574 0.454787694311992 0.0904451786000207 0.862597708415042 0.332467532467532 0.554112554112554
-247.88030018959 0.624777545531493 0.529146181404857 0.33665784198254 0.972198549073825 0.332467532467532 0.554112554112554
-248.653242088813 1.03995338618187 0.410700554411944 0.332227061665007 0.96489498746433 0.332467532467532 0.554112554112554
-248.780755422698 1.34138979697356 0.17974425357408 0.337448529326274 0.950257316811177 0.332467532467532 0.554112554112554
-247.65876524862 1.20853635704549 0.860678873145321 0.337046752297153 0.970238567591909 0.332467532467532 0.554112554112554
-299.661724449036 2.23775876861435 0.119963393609735 0.046554986556489 0.717985431813196 0.332467532467533 0.554112554112554
-248.519176254039 2.52989062380771 0.480742842415344 0.326356373921627 0.95832629036215 0.332467532467532 0.554112554112554
-312.265805804066 3.15965279160491 0.888373835918584 0.0803603625136937 0.892301451358518 0.332467532467532 0.554112554112554
-248.701908353213 1.78896832471525 0.960530597965936 0.356175356530354 0.94620057465043 0.332467532467532 0.554112554112554
-285.464309209805 2.90017499328024 2.24942799688846 0.18686594350515 0.894712285619579 0.332467532467532 0.554112554112554
-317.192668444622 2.13055621696941 0.390629528824247 0.0978892911431934 0.875956413296957 0.332467532467533 0.554112554112554
-426.662505346448 3.09099278266622 0.0350633127994023 0.607436922742608 0.986541110380487 0.332467532467532 0.554112554112554
-74.8039658176169 0.705147838218059 0.00482168605377086 1.78819132496446 0.856030412857853 0.332467532467532 0.554112554112554
-289.341958632641 1.96978860411269 0.669816946967013 0.190071042139953 0.893155216058904 0.332467532467532 0.554112554112554
-292.090628046354 1.54467649443376 1.20379889149308 0.213529138901409 0.863620751678646 0.332467532467532 0.554112554112554
-433.524058829319 1.81623604698822 0.031882299502781 0.293142254612392 0.87450283484009 0.332467532467532 0.554112554112554
-244.310104491262 1.87700694662156 0.875622985093515 0.355313352573514 0.990945872578634 0.332467532467532 0.554112554112554
-246.146279652305 1.41045642066852 1.31880084968482 0.352209251826432 0.975488188009502 0.332467532467532 0.554112554112554
-288.3506291168 3.01129688830733 0.832386710772939 0.188173970557638 0.900555319868915 0.332467532467532 0.554112554112554
-245.449690787673 1.50421930815636 1.81224496601729 0.320008939755605 0.996633422286671 0.332467532467532 0.554112554112554
-243.172126987455 2.77518010153887 0.230574207295417 0.338363014833398 0.999905971388093 0.332467532467533 0.554112554112554
-289.44063281728 2.86292342161193 0.516090022609113 0.181193707343943 0.871619752502494 0.332467532467532 0.554112554112554
-246.945474289474 1.74500051299394 0.804532408477238 0.328143451223536 0.975955585644891 0.332467532467532 0.554112554112554
-248.604729896547 0.851592341055101 1.10333337684073 0.338837455244442 0.968173406946386 0.332467532467532 0.554112554112554
-285.195966077028 3.01314820130725 0.788158084425308 0.200636162012036 0.895175538008512 0.332467532467532 0.554112554112554
-317.678970305827 3.14391305359449 0.45965363355425 0.0877284936933944 0.836791252206654 0.332467532467532 0.554112554112554
-416.129876752579 3.16214958737195 0.0240261280226912 0.932781258376251 0.943769755784175 0.332467532467532 0.554112554112554
-74.8100738463738 0.986061247908842 0.00471551023193674 1.58008479517368 0.831700848252753 0.332467532467532 0.554112554112554
-245.219623513454 0.891398640037121 0.483738020792798 0.333339506435479 0.99990943900013 0.332467532467532 0.554112554112554
-247.255855382596 0.742662828339678 0.948033294669655 0.359727131018609 0.974601381935608 0.332467532467532 0.554112554112554
-309.220829633865 1.81161376038525 0.30680541209752 0.056964726382438 0.902877642229986 0.332467532467532 0.554112554112554
-298.411506608327 1.41188590846256 0.431362255133879 0.0367713651999842 0.796790053295139 0.332467532467532 0.554112554112554
-246.865052688671 1.88116765308487 0.864392486330452 0.346538803258528 0.973926539865245 0.332467532467532 0.554112554112554
-247.670597608315 1.06338920396876 0.400483649930348 0.36207920780586 0.963427270131909 0.332467532467532 0.554112554112554
-76.8744479593751 0.739841727034301 0.00611287989650356 2.46382766593743 0.892916584668959 0.332467532467533 0.554112554112554
-290.398980202437 2.5873796193285 0.94652148590538 0.175574981908314 0.908649093803475 0.332467532467532 0.554112554112554
-413.517393814213 3.12918409579148 0.0169421749452845 1.09246177800319 0.891263188024482 0.332467532467532 0.554112554112554
-242.818564652744 2.46949965709681 0.24433814244643 0.354712173451553 0.995012076016185 0.332467532467532 0.554112554112554
-318.256726121208 3.07555755298028 0.517302700511652 0.145312802805926 0.848005276594727 0.332467532467532 0.554112554112554
-246.004024474731 1.12383197986562 0.246483702054702 0.358783051507675 0.97834196744608 0.332467532467532 0.554112554112554
-74.2830419344108 0.871030820933827 0.00421688665314644 1.68958382179146 0.899998617009795 0.332467532467532 0.554112554112554
-309.395294588612 2.54406832274883 0.316285629296407 0.0509577810808937 0.851758471616604 0.332467532467532 0.554112554112554
-292.56369189525 2.75390828909269 0.452832598378684 0.180815341502204 0.875012625012801 0.332467532467532 0.554112554112554
-296.720556420668 0.854358543778011 0.0975011215979869 0.0345145677056013 0.776949172373731 0.332467532467532 0.554112554112554
-248.695316680148 2.11089495597106 0.124112031517467 0.328458775979274 0.966060111756203 0.332467532467532 0.554112554112554
-307.653412806099 3.04326679096527 0.613898543866255 0.0541142068927989 0.862716046971521 0.332467532467532 0.554112554112554
-314.514507936642 1.87460224658993 0.814231333439247 0.144447461215722 0.884653434554919 0.332467532467532 0.554112554112554
-290.199318698891 1.30589741462046 0.401711165437719 0.188911435846246 0.904813177009022 0.332467532467532 0.554112554112554
-248.13808930936 2.04813664417629 0.548375091340895 0.345854834674251 0.960057315651926 0.332467532467532 0.554112554112554
-244.135105626464 2.98719266687027 0.139138440970708 0.345216030884826 0.963802728076171 0.332467532467532 0.554112554112554
-281.98652322937 2.87412663417883 0.372118829116697 0.192624484952877 0.925132560456658 0.332467532467532 0.554112554112554
-290.867065248465 2.9782785800689 0.719361983876318 0.213157979085604 0.837420270733713 0.332467532467532 0.554112554112554
-246.575409753282 0.869722567748829 0.26268122587021 0.343844472492739 0.977786626923051 0.332467532467533 0.554112554112554
-248.149538012415 1.92565955207983 1.19067082645681 0.315782584567722 0.966805825073558 0.332467532467532 0.554112554112554
-299.064873582724 1.73677604575007 0.146353661696646 0.0396431686698108 0.756221436197052 0.332467532467532 0.554112554112554
-431.06858119335 2.28222094901651 0.018874415604561 0.219201983264577 0.847474955744459 0.332467532467532 0.554112554112554
-298.325280491691 2.56132005026457 0.391884932992855 0.0389273285634827 0.772331033186468 0.332467532467532 0.554112554112554
-297.255528774389 1.80896869830038 0.473262914312636 0.196686882244972 0.829916160447797 0.332467532467532 0.554112554112554
-296.876180941906 1.59686360055261 1.56047196603077 0.0339633706351962 0.824493209645658 0.332467532467532 0.554112554112554
-310.636252059071 3.12452562038736 0.42366560903866 0.0645010798021757 0.838172899315216 0.332467532467532 0.554112554112554
-248.394191830799 1.97504572986066 0.601206293880167 0.329387445813293 0.960501626205579 0.332467532467532 0.554112554112554
-317.106547572422 2.71221410020715 0.153218576550412 0.0909257210202032 0.873911443460989 0.332467532467532 0.554112554112554
-249.822298218138 0.544293370379851 0.679358558162473 0.33813209512696 0.954983661321772 0.332467532467532 0.554112554112554
-247.945161655392 1.09304572476362 0.362520106982948 0.367746721805916 0.955702470333364 0.332467532467532 0.554112554112554
-289.004883074243 1.34239137729741 1.11735849838516 0.195238108880221 0.917382068483583 0.332467532467532 0.554112554112554
-427.801646723335 2.55243749926149 0.0285571879937173 0.521848042141466 0.970317742152108 0.332467532467533 0.554112554112554
-316.97267006174 3.12599437829721 0.73127109901083 0.0712767779751475 0.766596508095874 0.332467532467532 0.554112554112554
-247.852451164189 2.12975109268776 0.68657700315684 0.29776857868918 0.965744748600076 0.332467532467532 0.554112554112554
-249.023496836389 0.934116942748424 0.313194172714108 0.349472640065529 0.950604640474108 0.332467532467532 0.554112554112554
-247.651028341276 1.58093346112435 0.895680160604322 0.353750997998891 0.971610693604287 0.332467532467532 0.554112554112554
-306.185343618255 3.0227290132169 0.710331923405399 0.0534290562086228 0.856836800522616 0.332467532467532 0.554112554112554
-301.295359554064 2.95744567520727 0.172645459249271 0.163673271355314 0.870783994271876 0.332467532467532 0.554112554112554
-248.279902891281 1.53882896553101 0.94335006559058 0.339665113168206 0.95321099595921 0.332467532467532 0.554112554112554
-318.874440327642 2.91182747111455 0.538015261352876 0.1124975283646 0.869047323031746 0.332467532467533 0.554112554112554
-247.619679162885 1.04045776550477 0.548078283292013 0.334494036692906 0.966903480036079 0.332467532467532 0.554112554112554
-319.956764604418 1.48017483744311 0.122110108367434 0.075432633526549 0.844079417196877 0.332467532467532 0.554112554112554
-165.186393696975 3.16225967768549 0.0123921277279243 1.82644620628296 0.940879354109795 0.332467532467532 0.554112554112554
-249.5126641776 1.31998812518522 0.528696597965514 0.338726529892171 0.942355075281607 0.332467532467532 0.554112554112554
-244.098979480657 2.32678448176573 0.616645664477794 0.358489076339404 0.99281362941103 0.332467532467532 0.554112554112554
-74.7380074918512 0.617159013754142 0.00413933394399085 1.71793986621086 0.910084816123171 0.332467532467532 0.554112554112554
-74.2215310349943 0.699805803838746 0.00411781828478095 1.73635733611012 0.940527663035337 0.332467532467532 0.554112554112554
-75.0839992545714 1.0289450306346 0.00536231609075744 2.1241409521808 0.963922763960087 0.332467532467532 0.554112554112554
-72.522655901871 2.32024409225463 0.00459808932502241 2.05068905274937 0.954994592551927 0.332467532467532 0.554112554112554
-74.0513061171383 0.931027771412005 0.00457091938392282 1.97608940890488 0.970799460738274 0.332467532467532 0.554112554112554
-73.8418258878404 0.744031669527714 0.00470368106837746 2.13760479844653 0.972546207030981 0.332467532467532 0.554112554112554
-74.2608611591798 1.05224655918431 0.00452105139303836 1.8667554587272 0.974672517512402 0.332467532467532 0.554112554112554
-74.4202710011492 0.880357559700813 0.00441143784016108 1.84611821772406 0.958800852225647 0.332467532467532 0.554112554112554
-74.0729245344519 1.29122631412922 0.00455264947624754 2.0095819270948 0.945075176259595 0.332467532467532 0.554112554112554
-74.410993240374 0.943484240785851 0.00438187566573916 2.04517953697972 0.97865423572935 0.332467532467532 0.554112554112554
-244.755282686359 2.80803901908146 0.398258780565453 0.368138507804858 0.982286607612789 0.332467532467532 0.554112554112554
-291.019628854349 3.14160165399888 0.177215207600418 0.182886520702785 0.873762121293486 0.332467532467532 0.554112554112554
-325.488907194683 2.96500919893141 0.204383101079458 0.117418661799827 0.78683948612202 0.332467532467532 0.554112554112554
-318.122242238825 3.14960198821621 0.426915908415212 0.100546036933091 0.882362628087571 0.332467532467532 0.554112554112554
-245.885930160753 1.96623795472477 0.243057133510083 0.338992295929437 0.97259508721742 0.332467532467532 0.554112554112554
-311.98864910411 1.59549640816241 0.643413236942867 0.0536251136486123 0.812458503198326 0.332467532467532 0.554112554112554
-305.290754346677 1.84649644526626 0.317595317639716 0.0519637370335271 0.721659834288476 0.332467532467532 0.554112554112554
-299.343270715952 2.87786007518947 0.738773261960101 0.0418146147219708 0.773801839775058 0.332467532467532 0.554112554112554
-325.84090149897 1.72999793907584 0.161407753693136 0.0831942612215292 0.695318988301426 0.332467532467532 0.554112554112554
-319.524271302986 2.3570084924149 0.661030941837448 0.178983494014058 0.765344401918349 0.332467532467532 0.554112554112554
-74.2583842168277 0.572528742910325 0.00417248492994913 1.70385414740518 0.904575010360561 0.332467532467532 0.554112554112554
-73.9957533595737 0.952245436870499 0.00436508750524859 1.90958845104259 0.974669238789224 0.332467532467532 0.554112554112554
-74.3397894493122 0.496693053907145 0.00478781215654392 2.03041962301887 0.943436467671451 0.332467532467532 0.554112554112554
-74.1595071156142 0.624497109145161 0.00488680587053344 2.1054276627917 0.920791401887904 0.332467532467532 0.554112554112554
-74.2380226185742 0.667494772588034 0.0044187393492424 1.89102284350137 0.967223182158323 0.332467532467532 0.554112554112554
-74.1096187066468 0.496370099128114 0.00470092924468113 2.02352936886842 0.968493374212506 0.332467532467532 0.554112554112554
-73.4529189292366 0.945683824089631 0.00483123351726495 2.12852393873851 0.981424595239171 0.332467532467532 0.554112554112554
-74.0098689257936 0.698493430666992 0.00437115731750314 1.80662342734696 0.968207891982358 0.332467532467532 0.554112554112554
-73.9864469983862 0.726230864537925 0.00452819873632653 2.04053285117452 0.9724775690842 0.332467532467532 0.554112554112554
-74.1549478979891 0.392716947942505 0.00451721234310323 1.91711544486128 0.948241727455058 0.332467532467532 0.554112554112554
-74.5432187904458 0.452417199623182 0.0042591142403186 1.86410893628551 0.960245498075021 0.332467532467532 0.554112554112554
-74.3527493383903 0.412206118993384 0.0046930424805455 1.97524211204394 0.949499157522474 0.332467532467532 0.554112554112554
-74.0663336550909 0.346468792235931 0.00459273694703618 2.09185747227551 0.964521517893772 0.332467532467532 0.554112554112554
-73.7623711735284 1.08663745520661 0.0045669933576682 1.92532515466551 0.953059873324811 0.332467532467532 0.554112554112554
-73.9951484793364 1.02919410372751 0.00458119051750104 2.1403275564489 0.976930341743516 0.332467532467532 0.554112554112554
-73.8735808265767 2.04399482005083 0.00424935910802972 1.61810502449319 0.924762934702238 0.332467532467532 0.554112554112554
-74.1660132887453 0.534556233312605 0.00426033527358387 1.90908771045264 0.967279250877069 0.332467532467532 0.554112554112554
-72.8628332515815 1.84330791929685 0.00448114977204289 1.82403101679305 0.938111195111396 0.332467532467532 0.554112554112554
-74.1432744367841 0.673527654332197 0.00426611989453755 1.84430366333919 0.95578392307636 0.332467532467532 0.554112554112554
-73.8948212894621 0.921460394877195 0.00440147547181946 1.77904712571476 0.927695042778664 0.332467532467532 0.554112554112554
-244.738307546208 1.47453024911216 0.521737767363696 0.34326237703873 0.985043145885619 0.332467532467533 0.554112554112554
-295.974192833443 1.26488704072542 0.156766822160442 0.0303285057873872 0.841575542044674 0.332467532467532 0.554112554112554
-320.747549872535 2.94843047584688 0.29611340347202 0.101952156054559 0.812333683237304 0.332467532467532 0.554112554112554
-295.81255779049 2.15177273976775 0.456665685889087 0.17579996259911 0.864542377635981 0.332467532467532 0.554112554112554
-427.336099704936 1.57459414240753 0.0291709129912593 0.545142821703273 0.941877980343252 0.332467532467533 0.554112554112554
-290.621471336337 2.39502554143116 0.724660348918861 0.173853263899134 0.908752075860514 0.332467532467532 0.554112554112554
-395.046185037671 3.16223263253828 0.0146787642702558 2.26946856963229 0.889293048609373 0.332467532467532 0.554112554112554
-249.328406722327 1.01304439895745 0.289723641416605 0.339396341013636 0.950978299802948 0.332467532467532 0.554112554112554
-309.67197288782 2.80407978979597 0.506114718329519 0.0550346671651898 0.819619255830399 0.332467532467532 0.554112554112554
